FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days
202,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Coolidge Corner,place-cool,6180,22956,77
203,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Dean Road,place-denrd,82,4551,77
204,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Eliot,place-eliot,122,4592,77
205,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Englewood Ave.,place-engav,0,9132,77
206,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fairbanks Street,place-fbkst,195,5362,77
207,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenwood Road,place-fenwd,484,5444,77
208,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenway,place-fenwy,4058,10898,77
209,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,217400,40465,77
210,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Griggs Street,place-grigg,964,11147,77
211,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,68507,24342,77
212,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Harvard Ave.,place-harvd,4961,29522,77
213,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Heath Street,place-hsmnl,0,5638,77
214,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hawes Street,place-hwsst,739,2478,77
215,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hynes Convention Center,place-hymnl,69189,100618,77
216,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kenmore,place-kencl,37023,149123,77
217,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kent Street,place-kntst,711,2142,77
218,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Boston College,place-lake,0,2463,77
219,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Lechmere,place-lech,125015,0,77
220,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood Medical Area,place-lngmd,1275,11172,77
221,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood,place-longw,7082,6802,77
222,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Museum of Fine Arts,place-mfa,1214,9202,77
223,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Mission Park,place-mispk,197,8996,77
224,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Highlands,place-newtn,339,8459,77
225,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Centre,place-newto,663,8133,77
226,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,94373,17351,77
227,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Northeastern University,place-nuniv,3516,19278,77
228,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,344688,187271,77
229,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Pleasant Street,place-plsgr,1293,4487,77
230,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Prudential,place-prmnl,8391,38814,77
231,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverside,place-river,0,8061,77
232,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Reservoir,place-rsmnl,1556,18190,77
233,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverway,place-rvrwy,137,8669,77
234,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Mary Street,place-smary,3967,9465,77
235,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,South Street,place-sougr,0,2329,77
236,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Science Park,place-spmnl,111340,117743,77
237,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Sutherland Road,place-sthld,181,5103,77
238,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stplb,1576,4985,77
239,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stpul,638,4921,77
240,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Summit Ave.,place-sumav,992,8668,77
241,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Symphony,place-symcl,5227,36120,77
242,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Tappan Street,place-tapst,429,6119,77
243,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Waban,place-waban,171,3207,77
244,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Washington Street,place-wascm,1217,10887,77
245,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chiswick Road,place-chswk,71,1156,77
246,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Woodland,place-woodl,10,4603,77
247,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Warren Street,place-wrnst,770,12877,77
248,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Allston Street,place-alsgr,745,9213,77
249,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Arlington,place-armnl,33369,27154,77
250,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Babcock Street,place-babck,1406,8919,77
251,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Back of the Hill,place-bckhl,0,2104,77
252,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Cleveland Circle,place-clmnl,0,731,77
253,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Copley,place-coecl,55481,156773,77
254,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Coolidge Corner,place-cool,1009,5445,77
255,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Dean Road,place-denrd,18,563,77
256,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Eliot,place-eliot,208,916,77
257,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Englewood Ave.,place-engav,0,1676,77
258,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fairbanks Street,place-fbkst,168,601,77
259,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fenwood Road,place-fenwd,41,2266,77
260,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fenway,place-fenwy,1786,8451,77
261,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,201505,35643,77
262,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Griggs Street,place-grigg,939,1292,77
263,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,73821,11682,77
264,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Harvard Ave.,place-harvd,1525,5393,77
265,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Heath Street,place-hsmnl,0,2626,77
266,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Hawes Street,place-hwsst,102,1510,77
267,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Hynes Convention Center,place-hymnl,11841,50120,77
268,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kenmore,place-kencl,14351,90522,77
269,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kent Street,place-kntst,132,1019,77
270,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston College,place-lake,0,2049,77
271,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Lechmere,place-lech,93905,0,77
272,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Longwood Medical Area,place-lngmd,451,14022,77
273,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Longwood,place-longw,1686,9537,77
274,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Museum of Fine Arts,place-mfa,388,5408,77
275,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Babcock Street,place-babck,1003,8524,77
276,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Mission Park,place-mispk,59,1464,77
277,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Newton Highlands,place-newtn,435,6642,77
278,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Newton Centre,place-newto,429,3362,77
279,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,154310,4959,77
280,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Northeastern University,place-nuniv,990,8848,77
281,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,290016,148280,77
282,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Pleasant Street,place-plsgr,190,3342,77
283,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Prudential,place-prmnl,3273,51145,77
284,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Riverside,place-river,0,2810,77
285,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Reservoir,place-rsmnl,3783,3441,77
286,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Riverway,place-rvrwy,47,1446,77
287,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Mary Street,place-smary,542,7392,77
288,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,South Street,place-sougr,4,609,77
289,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Science Park,place-spmnl,68846,84331,77
290,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Sutherland Road,place-sthld,178,442,77
291,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Paul Street,place-stplb,164,3857,77
292,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Paul Street,place-stpul,200,834,77
293,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Summit Ave.,place-sumav,479,1348,77
294,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Symphony,place-symcl,2547,10814,77
295,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Tappan Street,place-tapst,71,777,77
296,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Waban,place-waban,166,713,77
297,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Washington Street,place-wascm,936,1834,77
298,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Woodland,place-woodl,0,2281,77
299,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Warren Street,place-wrnst,874,3367,77
300,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Allston Street,place-alsgr,1055,3560,77
301,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Arlington,place-armnl,37432,126438,77
302,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverside,place-river,0,184,77
303,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back of the Hill,place-bckhl,0,1134,77
304,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Reservoir,place-rsmnl,63,358,77
305,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Beaconsfield,place-bcnfd,1093,3052,77
306,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverway,place-rvrwy,8,125,77
307,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Washington Square,place-bcnwa,239,2893,77
308,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Blandford Street,place-bland,4078,6473,77
309,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brandon Hall,place-bndhl,204,789,77
310,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boylston,place-boyls,60660,56487,77
311,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Packards Corner,place-brico,2201,6702,77
312,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brookline Hills,place-brkhl,1083,3445,77
313,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brigham Circle,place-brmnl,558,13858,77
314,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. Central,place-bucen,4301,7608,77
315,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. East,place-buest,4418,5283,77
316,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. West,place-buwst,1144,4195,77
317,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brookline Village,place-bvmnl,3763,10633,77
318,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chestnut Hill,place-chhil,520,4137,77
319,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chestnut Hill Ave.,place-chill,178,2415,77
320,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chiswick Road,place-chswk,124,3386,77
321,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Cleveland Circle,place-clmnl,0,1624,77
322,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Copley,place-coecl,69808,165066,77
323,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Coolidge Corner,place-cool,3439,13320,77
324,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Dean Road,place-denrd,43,1354,77
325,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Eliot,place-eliot,87,1627,77
326,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Englewood Ave.,place-engav,1,2860,77
327,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fairbanks Street,place-fbkst,199,1624,77
328,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fenwood Road,place-fenwd,185,3831,77
329,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fenway,place-fenwy,3402,10781,77
330,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,205316,36182,77
331,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Griggs Street,place-grigg,1116,4190,77
332,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,85967,14887,77
333,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Harvard Ave.,place-harvd,3496,15304,77
334,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Heath Street,place-hsmnl,0,3744,77
335,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hawes Street,place-hwsst,408,2158,77
336,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hynes Convention Center,place-hymnl,28757,82657,77
337,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kenmore,place-kencl,26587,107167,77
338,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kent Street,place-kntst,495,1478,77
339,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston College,place-lake,0,2647,77
340,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Lechmere,place-lech,83305,0,77
341,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood Medical Area,place-lngmd,1041,14497,77
342,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood,place-longw,3093,8449,77
343,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Museum of Fine Arts,place-mfa,850,8969,77
344,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Mission Park,place-mispk,121,4160,77
345,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Highlands,place-newtn,379,6288,77
346,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Centre,place-newto,607,4633,77
347,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,103735,5787,77
348,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Northeastern University,place-nuniv,2402,15992,77
349,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Park Street,place-pktrm,336965,155514,77
350,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Pleasant Street,place-plsgr,865,4988,77
351,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Prudential,place-prmnl,6030,47940,77
352,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Riverside,place-river,0,2667,77
353,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Reservoir,place-rsmnl,3096,6529,77
354,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Mary Street,place-smary,0,364,77
355,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,South Street,place-sougr,0,14,77
356,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Science Park,place-spmnl,322,708,77
357,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sutherland Road,place-sthld,0,11,77
358,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Paul Street,place-stplb,0,58,77
359,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Saint Paul Street,place-stpul,0,4,77
360,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Summit Ave.,place-sumav,0,42,77
361,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Symphony,place-symcl,235,984,77
362,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tappan Street,place-tapst,0,30,77
363,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Waban,place-waban,0,27,77
364,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Washington Street,place-wascm,0,94,77
365,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Woodland,place-woodl,0,582,77
366,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Warren Street,place-wrnst,0,75,77
367,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Allston Street,place-alsgr,126,229,77
368,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Arlington,place-armnl,4241,25824,77
369,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Babcock Street,place-babck,14,735,77
370,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Back of the Hill,place-bckhl,0,122,77
371,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Beaconsfield,place-bcnfd,133,267,77
372,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Washington Square,place-bcnwa,2,331,77
373,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Blandford Street,place-bland,54,319,77
